0.0 1.0 0.0 2.0 0.0 0.0 0.0
0.040032025620496396 0.998397866439 -0.0800212849941 1.99679573288 -0.160042569988 1.525278015e-09 3.05055603e-09
0.08006405124099279 0.993596610843 -0.159786166553 1.98719322169 -0.319572333106 1.75148616721e-08 3.50297233442e-08
0.1200960768614892 0.985611633887 -0.239039059515 1.97122326777 -0.478078119029 6.40713712086e-08 1.28142742417e-07
0.16012810248198558 0.974468576523 -0.317526041402 1.94893715305 -0.635052082804 1.95974938499e-07 3.91949876999e-07
0.200160128102482 0.960203317032 -0.394995700943 1.92040663406 -0.789991401887 5.85717471968e-07 1.17143494394e-06
0.2401921537229784 0.942861298838 -0.471199753227 1.88572259768 -0.942399506454 9.65728046975e-07 1.93145609395e-06
0.28022417934347477 0.922498119341 -0.545894034513 1.84499623868 -1.09178806903 1.36367815495e-06 2.72735630968e-06
0.32025620496397117 0.899178754955 -0.618839065562 1.79835750991 -1.23767813112 1.50557830958e-06 3.01115661894e-06
0.3602882305844676 0.87297778154 -0.689801024777 1.74595556308 -1.37960204955 1.24528899792e-06 2.49057799562e-06
0.400320256204964 0.843979524776 -0.758552632353 1.68795904955 -1.51710526471 9.54326988212e-07 1.9086539762e-06
0.4403522818254604 0.812277113243 -0.824873687244 1.62455422649 -1.64974737449 8.439553979e-07 1.6879107958e-06
0.4803843074459568 0.777971973922 -0.88855164215 1.55594394784 -1.7771032843 7.58417872726e-07 1.51683574545e-06
0.5204163330664532 0.74117400656 -0.9493824301 1.48234801312 -1.8987648602 6.74799851441e-07 1.34959970288e-06
0.5604483586869495 0.702001090922 -1.00717117407 1.40400218184 -2.01434234813 5.62505656054e-07 1.12501131211e-06
0.600480384307446 0.660578739067 -1.06173269028 1.32115747813 -2.12346538056 4.13348935968e-07 8.26697872158e-07
0.6405124099279423 0.61703945816 -1.11289240171 1.23407891632 -2.22578480342 6.56618903694e-09 1.31323782959e-08
0.6805444355484388 0.57152303402 -1.16048600607 1.14304606804 -2.32097201213 3.82340244021e-07 7.64680488041e-07
0.7205764611689351 0.52417562012 -1.20436057374 1.04835124024 -2.40872114748 4.45570290997e-07 8.91140582215e-07
0.7606084867894315 0.475148738003 -1.24437557282 0.950297476006 -2.48875114564 3.7528510477e-07 7.5057020954e-07
0.800640512409928 0.42459930873 -1.28040350606 0.849198617461 -2.56080701212 3.46024149223e-07 6.92048298556e-07
0.8406725380304243 0.37268925474 -1.31232900231 0.74537850948 -2.62465800462 4.09471803631e-07 8.18943607483e-07
0.8807045636509208 0.319585002909 -1.34004929111 0.639170005818 -2.68009858223 4.72385977168e-07 9.4477195467e-07
0.9207365892714171 0.265456745795 -1.36347580145 0.530913491589 -2.7269516029 5.02376897971e-07 1.00475379639e-06
0.9607686148919136 0.210477880862 -1.38253331895 0.420955761724 -2.7650666379 5.43443659101e-07 1.08688731865e-06
1.00080064051241 0.154824568631 -1.39716075764 0.309649137263 -2.79432151528 6.02071965811e-07 1.20414393218e-06
1.0408326661329064 0.0986751983315 -1.40731149397 0.197350396663 -2.81462298794 6.17092628344e-07 1.2341852573e-06
1.0808646917534028 0.0422096311479 -1.41295274689 0.0844192622958 -2.82590549378 6.45025085233e-07 1.29005017113e-06
1.120896717373899 -0.0143911854357 -1.41406648716 -0.0287823708713 -2.82813297432 6.69228562821e-07 1.33845712632e-06
1.1609287429943955 -0.0709458388399 -1.41064934703 -0.14189167768 -2.82129869406 6.41354543668e-07 1.28270908809e-06
1.200960768614892 -0.127273149095 -1.40271212984 -0.25454629819 -2.80542425968 5.97911824385e-07 1.19582364955e-06
1.2409927942353882 -0.183192658854 -1.39028020928 -0.366385317708 -2.78056041856 5.69611870338e-07 1.13922374145e-06
1.2810248198558847 -0.238525170741 -1.37339342635 -0.477050341482 -2.7467868527 5.40387962877e-07 1.08077592659e-06
1.3210568454763811 -0.293093373865 -1.35210595691 -0.586186747731 -2.70421191382 4.99759675865e-07 9.99519352618e-07
1.3610888710968776 -0.346722422608 -1.32648595624 -0.693444845216 -2.65297191247 4.53504053255e-07 9.07008107287e-07
1.4011208967173738 -0.399240481252 -1.29661555226 -0.798480962503 -2.59323110453 4.08012968967e-07 8.16025938821e-07
1.4411529223378703 -0.450479260844 -1.26259042512 -0.900958521688 -2.52518085024 3.56528993606e-07 7.130579881e-07
1.4811849479583667 -0.500274583134 -1.224519636 -1.00054916627 -2.44903927201 3.03859658102e-07 6.07719317092e-07
1.521216973578863 -0.548466884784 -1.18252514094 -1.09693376957 -2.36505028189 2.44500890201e-07 4.8900178129e-07
1.5612489991993594 -0.594901752731 -1.13674153094 -1.18980350546 -2.27348306188 1.86734899099e-07 3.73469798864e-07
1.601281024819856 -0.639430388631 -1.08731548197 -1.27886077726 -2.17463096394 1.22265864655e-07 2.44531729976e-07
1.6413130504403524 -0.681910119014 -1.03440539453 -1.36382023803 -2.06881078905 5.96096583205e-08 1.19219317307e-07
1.6813450760608486 -0.722204818925 -0.978180783463 -1.44440963785 -1.95636156693 9.45375577821e-09 1.89075113344e-08
1.721377101681345 -0.760185382106 -0.918821828628 -1.52037076421 -1.83764365726 7.58584679517e-08 1.51716935681e-07
1.7614091273018415 -0.795730098415 -0.856518711339 -1.59146019683 -1.71303742268 1.49546146466e-07 2.99092292932e-07
1.801441152922338 -0.828725086084 -0.791471091342 -1.65745017217 -1.58294218268 2.17174805694e-07 4.34349611389e-07
1.8414731785428342 -0.859064607653 -0.723887377344 -1.71812921531 -1.44777475469 2.91133381514e-07 5.82266763249e-07
1.8815052041633307 -0.886651417763 -0.653984100818 -1.77330283553 -1.30796820164 4.0051969441e-07 8.01039389042e-07
1.9215372297838271 -0.911397073272 -0.581985206408 -1.82279414654 -1.16397041282 5.92531410382e-07 1.18506282099e-06
1.9615692554043234 -0.933222376011 -0.508121502705 -1.86644475202 -1.01624300541 7.72957643225e-07 1.54591528667e-06
2.00160128102482 -0.952057496617 -0.432629793431 -1.90411499323 -0.865259586861 8.36416747863e-07 1.67283349639e-06
